"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","scenario","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"Eta centered path BIC + refit",4,NA,NA,NA,1.6393162724177,0.372859764223215,97588.5693115157,NA,TRUE,40,22,17,0.727272727272727,0.0128205128205128,0.941176470588235,0.82051282051282,NA,NA,NA,NA,0.00030748189545148,34.1021634455848,0.858607664600157,61.1973965785651,71,-194686.687998224,-194359.720915019,1,0.625,0.0128205128205128,"specific_effect_common6_specific4",20,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,23.9150251140994,NA,NA,NA,0.389789098764487,97939.9261399279,97573.0983747822,TRUE,6,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,0.95,0.677777777777778,0.134751773049645,0.236024844720497,0.000837798507385083,46.2074498112768,1.52140497102901,58.6259276538542,285,-193911.142025346,-192598.668522339,1,1,0.987179487179487,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,23.9150251140994,NA,NA,NA,0.378209000616432,97982.6040025835,NA,TRUE,48,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.00159089551226827,104.408639134548,3.11107364606104,60.3265853852477,399,-193209.013648853,-191371.550744644,1,1,0.987179487179487,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,50.8612410641014,0,NA,0.431699374053203,97868.6118479396,97237.5299764222,TRUE,2,22,92,1,0.897435897435897,0.239130434782609,0.385964912280702,0.975,0.419444444444444,0.205263157894737,0.339130434782609,0.000250641694402183,4.21878291549499,0.459148381426496,59.4771864062507,193,-194404.026927036,-193515.22908114,1,1,0.897435897435897,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,50.8612410641014,0,NA,0.379663642203952,97970.9125431611,NA,TRUE,69,22,92,1,0.897435897435897,0.239130434782609,0.385964912280702,NA,NA,NA,NA,0.000729483185299999,9.11053564706664,1.5439110509395,59.0706643743976,371,-193379.04787782,-191670.529738818,1,1,0.897435897435897,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.05271535610323,0.31604720970621,97682.5248885557,97333.22371675,TRUE,59,22,29,0.772727272727273,0.153846153846154,0.586206896551724,0.666666666666667,NA,NA,NA,NA,0.000679475327604297,166.416664032296,2.57146589964313,65.338768032571,190,-194052.576274105,-193177.593938767,1,0.6875,0.153846153846154,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.05271535610323,0.427194540923668,97817.7698614415,NA,TRUE,35,22,29,0.772727272727273,0.153846153846154,0.586206896551724,0.666666666666667,NA,NA,NA,NA,0.000711831044579188,92.6425119649956,2.18688428088535,63.5782432364636,119,-194813.516844684,-194265.501592552,1,0.6875,0.153846153846154,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,27.576890738007,NA,NA,NA,0.3983626032704,97840.6340540872,97456.7690349376,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.661111111111111,0.143884892086331,0.251572327044025,0.000228433179964537,17.1895040160569,0.640658277020618,61.1300804262264,281,-193740.18887478,-192446.136052518,1,1,0.987179487179487,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,27.576890738007,NA,NA,NA,0.357612420312287,97880.2014843994,NA,TRUE,55,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000501923252788563,6.62177288702286,1.20667729031595,59.6178381161323,399,-193004.208612485,-191166.745708276,1,1,0.987179487179487,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,23.8379438353347,1.18365715185188,NA,0.35477161080191,97815.2548372745,97216.9404832935,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,0.95,0.625,0.144486692015209,0.250825082508251,0.00104640970371655,35.5894665510406,1.66845787093144,53.1399134374587,266,-193793.04677034,-192568.071500867,1,1,0.987179487179487,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,23.8379438353347,1.18365715185188,NA,0.349435507944977,97878.9815500164,NA,TRUE,47,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.00201683213865357,29.4354702871713,4.1229394959385,59.7039148335823,399,-193001.768743719,-191164.30583951,1,1,0.987179487179487,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.54512044834948,0.340052442936405,97616.8228006759,97398.9108652156,TRUE,7,22,23,0.772727272727273,0.0769230769230769,0.739130434782609,0.755555555555556,NA,NA,NA,NA,0.000391155285713692,174.002884153224,1.74080680035451,66.8665155289332,172,-194045.511693367,-193253.422421377,1,0.6875,0.0769230769230769,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.54512044834948,0.385368201393719,97680.9623775999,NA,TRUE,43,22,23,0.772727272727273,0.0769230769230769,0.739130434782609,0.755555555555556,NA,NA,NA,NA,0.000343488217858544,80.1290340112143,1.26421163753955,64.7104026900312,95,-194705.688003696,-194268.196836028,1,0.6875,0.0769230769230769,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,21.2861322016091,NA,NA,NA,0.368905581279331,97884.5725643507,97569.8849527679,TRUE,2,22,100,1,1,0.22,0.360655737704918,0.975,0.75,0.12621359223301,0.223495702005731,0.000346795683052913,21.9147002090581,0.936999996452943,61.7475771292018,312,-193613.925481659,-192177.112383631,1,1,1,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,21.2861322016091,NA,NA,NA,0.33393903222703,97905.4799647915,NA,TRUE,41,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000521219705720901,13.2913121672469,1.28385625607262,60.9617716423407,403,-193027.134552153,-191171.2509672,1,1,1,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,29.3012582528849,1.74324434795611,NA,0.348688853500397,97820.1133027379,97052.9966224582,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,0.975,0.55,0.164556962025316,0.28158844765343,0.000362457938400483,36.3166293028275,0.629471646444469,52.2707300092693,240,-193982.36533852,-192877.124493883,1,1,0.974358974358974,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,29.3012582528849,1.74324434795611,NA,0.351122606118134,97904.6838725259,NA,TRUE,90,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.000953693968913674,14.1779795728343,1.9898046418275,60.3290277093073,395,-193080.804409854,-191261.762186389,1,1,0.974358974358974,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.38170098907695,0.311378690946591,97664.6199597618,97447.5383854374,TRUE,93,22,32,0.863636363636364,0.166666666666667,0.59375,0.703703703703704,NA,NA,NA,NA,0.000414006709217921,451.945328542998,4.31521062657177,67.649580807925,199,-193954.596619006,-193038.167751994,1,0.8125,0.166666666666667,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.38170098907695,0.375399633773488,97748.5703056773,NA,TRUE,47,22,32,0.863636363636364,0.166666666666667,0.59375,0.703703703703704,NA,NA,NA,NA,0.000492279639377224,175.157344955631,2.57879190502056,65.3185611478196,131,-194592.224669808,-193988.947375443,1,0.8125,0.166666666666667,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,36.9024896820863,NA,NA,NA,0.432197955111722,97933.871015349,97441.9991266386,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.547222222222222,0.168776371308017,0.288808664259928,0.000237492462827546,54.6313967839394,0.852456294506129,62.5521574356541,240,-194209.880763742,-193104.639919105,1,1,0.987179487179487,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,36.9024896820863,NA,NA,NA,0.421803360119223,98004.0864349102,NA,TRUE,48,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000847004413312538,45.412829560236,2.20729315572966,61.7242722480924,399,-193251.978513507,-191414.515609297,1,1,0.987179487179487,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,51.3880430281238,0,NA,0.442220355378007,97884.8351348507,97259.3625502224,TRUE,2,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,1,0.397222222222222,0.218579234972678,0.358744394618834,0.000166772432770689,36.784436679108,0.528232205779413,61.9999074654105,186,-194484.827787811,-193628.266133217,1,1,0.884615384615385,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,51.3880430281238,0,NA,0.428597490309743,97987.0898228966,NA,TRUE,87,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,NA,NA,NA,NA,0.000860348556535991,64.9771789453651,2.42803872309325,62.4394720355542,367,-193439.033458407,-191748.936000149,1,1,0.884615384615385,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.21097831791161,0.425592424531329,97826.5326268668,97609.8363172065,FALSE,100,22,41,0.954545454545455,0.256410256410256,0.51219512195122,0.666666666666667,NA,NA,NA,NA,0.000263578058855355,96.4554736702991,1.04735556958107,63.2508596389006,226,-194091.912560684,-193051.14409865,1,0.9375,0.256410256410256,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.21097831791161,0.445419869027523,97880.7975807046,NA,TRUE,28,22,41,0.954545454545455,0.256410256410256,0.51219512195122,0.666666666666667,NA,NA,NA,NA,0.000323985038453986,65.6622070943867,1.15417235207112,62.5131310097608,167,-194608.000029819,-193838.936608759,1,0.9375,0.256410256410256,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,39.7408036763569,NA,NA,NA,0.399054123908612,97889.9020823171,97367.6051173125,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,1,0.547222222222222,0.168776371308017,0.288808664259928,0.000166595156057538,3.45650575607924,0.430357152956887,58.5009748444432,240,-194121.942897679,-193016.702053041,1,1,0.974358974358974,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,39.7408036763569,NA,NA,NA,0.37358809956041,97960.3735284136,NA,TRUE,71,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.000464987803529158,12.2535284584314,1.13956869211748,59.1259315898825,395,-193192.183721629,-191373.141498164,1,1,0.974358974358974,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,49.7047591314344,0,NA,0.415599620421565,97863.262260924,97240.1541371132,TRUE,2,22,92,1,0.897435897435897,0.239130434782609,0.385964912280702,1,0.436111111111111,0.203045685279188,0.337552742616034,0.000134358358649128,1.9172220153597,0.345285730852465,57.8038220317835,200,-194344.973466052,-193423.939428854,1,1,0.897435897435897,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,49.7047591314344,0,NA,0.376846963823745,97949.8591813149,NA,TRUE,22,22,92,1,0.897435897435897,0.239130434782609,0.385964912280702,NA,NA,NA,NA,0.000441233269925439,4.2563217383857,0.909720744743817,58.6371922769632,371,-193336.941154128,-191628.423015126,1,1,0.897435897435897,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.50366208591404,0.344999638946408,97706.628264232,97482.3516257462,TRUE,3,22,32,0.863636363636364,0.166666666666667,0.59375,0.703703703703704,NA,NA,NA,NA,0.000379182085267006,292.764712720493,2.70068185249418,67.5760806110261,199,-194038.613227947,-193122.184360935,1,0.8125,0.166666666666667,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.50366208591404,0.393535929783335,97787.4495492274,NA,TRUE,33,22,32,0.863636363636364,0.166666666666667,0.59375,0.703703703703704,NA,NA,NA,NA,0.000445616960512056,326.772258784429,3.66208272474335,66.708038032219,131,-194669.983156908,-194066.705862544,1,0.8125,0.166666666666667,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,16.8877928758686,NA,NA,NA,0.406507870400581,97849.4583482098,97600.1932440249,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.777777777777778,0.125,0.222222222222222,0.000266782676585808,6.80765987839177,0.639491095177414,60.0608239429878,323,-193467.711741308,-191980.241771234,1,1,1,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,16.8877928758686,NA,NA,NA,0.331549710610188,97873.633570627,NA,TRUE,78,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000689980019091804,6.30670946309154,1.7346534417557,59.0001092119405,403,-192963.441763824,-191107.558178871,1,1,1,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,30.7519669505294,0,NA,0.418500950606799,97818.140632148,97405.378500925,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.572222222222222,0.16260162601626,0.27972027972028,0.000155525578991418,8.54635379560995,0.409718372683165,60.3931070664857,249,-193916.25019983,-192769.562823518,1,1,0.961538461538462,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,30.7519669505294,0,NA,0.350237282700025,97870.0859171338,NA,TRUE,77,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000623143259233115,3.26617466000839,1.46444055283568,58.6427174665972,391,-193039.239520185,-191238.617977464,1,1,0.961538461538462,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.19858738077673,0.354799142067494,97711.0016745007,97494.9243929905,TRUE,72,22,40,0.954545454545455,0.243589743589744,0.525,0.67741935483871,NA,NA,NA,NA,0.000292337587284169,177.074880643862,1.59725111775511,66.7208156671518,223,-193881.573921788,-192854.620970313,1,0.9375,0.243589743589744,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.19858738077673,0.363159104160334,97768.2365081086,NA,TRUE,15,22,40,0.954545454545455,0.243589743589744,0.525,0.67741935483871,NA,NA,NA,NA,0.000389049558980805,159.22305105701,2.19073999602577,66.0202142528014,163,-194410.508905743,-193659.866165427,1,0.9375,0.243589743589744,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,34.7415682220225,NA,NA,NA,0.414690382939415,98052.3592791145,97577.9993456264,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,0.925,0.544444444444444,0.158798283261803,0.271062271062271,0.000867251508488299,625.952950809409,6.75603491019004,67.8386844177375,236,-194474.488312389,-193387.668148496,1,1,0.974358974358974,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,34.7415682220225,NA,NA,NA,0.398369007696166,98114.193286175,NA,TRUE,25,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.00142406066528681,983.222261058911,11.0638779788984,70.2818775975099,395,-193499.823237152,-191680.781013687,1,1,0.974358974358974,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,42.4249502540464,0,NA,0.433282121397786,98050.2723041612,97489.6468910116,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,1,0.505555555555556,0.18018018018018,0.305343511450382,0.000236759924000735,37.9610578967828,0.72504545408786,62.1848172016911,225,-194546.299670551,-193510.136378704,1,1,0.974358974358974,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,42.4249502540464,0,NA,0.417501752305204,98121.184653277,NA,TRUE,39,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.000623070894403053,40.2909435750765,1.69067328955549,60.9159676894666,395,-193513.805971356,-191694.763747891,1,1,0.974358974358974,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.45321084599022,0.422686414675327,97917.105531851,97682.2209081912,TRUE,38,22,30,0.818181818181818,0.153846153846154,0.6,0.692307692307692,NA,NA,NA,NA,0.000373356259540044,22.7753502553886,0.825778675040616,59.9953577516826,193,-194501.014294859,-193612.216448963,1,0.75,0.153846153846154,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.45321084599022,0.419889881712614,97963.0041051127,NA,TRUE,35,22,30,0.818181818181818,0.153846153846154,0.6,0.692307692307692,NA,NA,NA,NA,0.000573022860549325,12.1111608881688,1.10480284712508,58.9225578940344,123,-195076.354310911,-194509.918378034,1,0.75,0.153846153846154,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,30.2015029961481,NA,NA,NA,0.409406611300956,97974.7526731385,97565.9914997364,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,0.9,0.580555555555556,0.146938775510204,0.252631578947368,0.00138278694928592,135.268679305205,2.92474298371164,61.2179329197769,248,-194236.382037089,-193094.299830964,1,1,0.974358974358974,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,30.2015029961481,NA,NA,NA,0.398541556118885,98047.9021061236,NA,TRUE,27,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.00178891307415586,190.287217121422,4.13070489460221,62.1238400600487,395,-193367.240877049,-191548.198653584,1,1,0.974358974358974,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,65.2369508578845,0,NA,0.388087217028466,97898.3717236176,97147.8722938545,TRUE,2,22,90,1,0.871794871794872,0.244444444444444,0.392857142857143,0.925,0.305555555555556,0.251700680272109,0.39572192513369,0.000206968069648554,9.27632850970575,0.342679698053888,56.9234639214065,150,-194760.580155388,-194069.80462749,1,1,0.871794871794872,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,65.2369508578845,0,NA,0.380898114139146,98042.3298645621,NA,FALSE,100,22,90,1,0.871794871794872,0.244444444444444,0.392857142857143,NA,NA,NA,NA,0.000811498511209861,12.7246511318889,1.63344122476422,60.5474251904363,363,-193577.144562854,-191905.46778534,1,1,0.871794871794872,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.89644553516871,0.395725443933189,97827.8573001152,97437.7469688063,TRUE,37,22,40,0.772727272727273,0.294871794871795,0.425,0.548387096774194,NA,NA,NA,NA,0.000683970857775195,142.05350169522,2.15082504756193,64.5365750302659,223,-194115.285173017,-193088.332221542,1,0.6875,0.294871794871795,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.89644553516871,0.420657239060705,97908.8083878491,NA,TRUE,17,22,40,0.772727272727273,0.294871794871795,0.425,0.548387096774194,NA,NA,NA,NA,0.000970530996714815,177.330879705731,3.44946014210222,65.5887267910226,163,-194691.652665224,-193941.009924908,1,0.6875,0.294871794871795,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,30.8511498836382,NA,NA,NA,0.382992812738717,97899.0288876485,97483.4166864077,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,0.975,0.583333333333333,0.156626506024096,0.269896193771626,0.000702481023313263,49.0252826628003,1.85208785298581,62.0363917330521,252,-194057.303444994,-192896.800558125,1,1,0.961538461538462,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,30.8511498836382,NA,NA,NA,0.378554080103083,97965.0211912989,NA,TRUE,43,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.00144248187096605,95.186698595973,4.00713997760749,62.7271881138917,391,-193229.110068516,-191428.488525794,1,1,0.961538461538462,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,25.5762322791431,1.08531923752931,NA,0.375644876878964,97910.8582086643,97304.7182833054,TRUE,4,22,100,1,1,0.22,0.360655737704918,0.95,0.655555555555556,0.138686131386861,0.24203821656051,0.00058192977831164,18.3516745226793,1.16292425129229,55.8602422252567,277,-193908.268205051,-192632.636063532,1,1,1,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,25.5762322791431,1.08531923752931,NA,0.36987837746313,97971.4425777492,NA,FALSE,100,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.00176989721357383,19.2986887371927,3.51951416228981,59.5840451777517,403,-193159.059778069,-191303.176193115,1,1,1,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.62687058060442,0.419145119145351,97717.759533038,97512.2184768403,TRUE,77,22,18,0.727272727272727,0.0256410256410256,0.888888888888889,0.8,NA,NA,NA,NA,0.000291802864334765,64.463241710276,1.05675256676973,55.7461685405294,157,-194351.001487276,-193627.989768076,1,0.625,0.0256410256410256,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.62687058060442,0.37868969192357,97736.3619982677,NA,TRUE,99,22,18,0.727272727272727,0.0256410256410256,0.888888888888889,0.8,NA,NA,NA,NA,0.000422313263843697,35.9791870450018,0.883861870246386,56.6051979390815,75,-194954.642350612,-194609.254586663,1,0.625,0.0256410256410256,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,47.8462281449797,NA,NA,NA,0.343658462637626,97308.6622109838,96692.9914183959,TRUE,4,22,90,1,0.871794871794872,0.244444444444444,0.392857142857143,0.975,0.441666666666667,0.196969696969697,0.327731092436975,0.000243677308557931,83.0151284902222,1.03020441755547,64.9926877458079,201,-193228.865610892,-192303.226403509,1,1,0.871794871794872,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,47.8462281449797,NA,NA,NA,0.330879506476551,97389.3861730299,NA,TRUE,25,22,90,1,0.871794871794872,0.244444444444444,0.392857142857143,NA,NA,NA,NA,0.000560948075616129,136.557547495372,2.61252518403468,66.95863786662,363,-192271.257179789,-190599.580402276,1,1,0.871794871794872,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,19.3632198028137,2.37703022714243,NA,0.263279568704267,97303.0700494006,96576.4108742857,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,0.95,0.647222222222222,0.140221402214022,0.244372990353698,0.00104126645817307,356.777376101401,3.60112292818268,46.291028175346,274,-192713.41515236,-191451.598521399,1,1,0.987179487179487,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,19.3632198028137,2.37703022714243,NA,0.249977843204353,97379.3028810661,NA,TRUE,54,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.00148918819907901,223.38811911683,4.00521353992842,51.7800181554047,399,-192002.411405818,-190164.948501609,1,1,0.987179487179487,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.24468328219913,0.356017067324813,97226.213567769,96999.1594836556,TRUE,62,22,43,0.954545454545455,0.282051282051282,0.488372093023256,0.646153846153846,NA,NA,NA,NA,0.000337958910707667,87.8604542939081,1.15394766940618,62.8909961425144,232,-192849.827910814,-191781.428427665,1,0.9375,0.282051282051282,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.24468328219913,0.367360886559327,97295.0027405006,NA,TRUE,29,22,43,0.954545454545455,0.282051282051282,0.488372093023256,0.646153846153846,NA,NA,NA,NA,0.00034330834282642,42.1268513336354,1.11087468435896,62.3702478360324,175,-193381.148307179,-192575.243524631,1,0.9375,0.282051282051282,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,22.2296925241759,NA,NA,NA,0.391278517959689,97678.9977212459,97348.3057758204,TRUE,2,22,100,1,1,0.22,0.360655737704918,0.975,0.683333333333333,0.136842105263158,0.24,0.000637144727667146,17.9429726026188,1.35913451228007,60.5426616365492,288,-193368.561922145,-192042.27290858,1,1,1,"specific_effect_common6_specific4",31,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,22.2296925241759,NA,NA,NA,0.381564014235578,97717.4684431856,NA,TRUE,50,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.00133346977846372,82.4053143618695,3.42275620885809,62.7865729751986,403,-192651.111508941,-190795.227923988,1,1,1,"specific_effect_common6_specific4",31,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,57.847909894305,0,NA,0.452089440301453,97593.0859819297,96888.3340897076,TRUE,2,22,87,1,0.833333333333333,0.252873563218391,0.403669724770642,1,0.330555555555556,0.251572327044025,0.402010050251256,8.11194648857129e-05,10.9665708190078,0.256172352128082,59.9583173024148,162,-194067.115608664,-193321.078038534,1,1,0.833333333333333,"specific_effect_common6_specific4",31,1000,100,4,6,4,0.25,40,0.96,30,90,3
