"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","scenario","rep","n","d","K_true"
"Separate 2D path/grid BIC + refit",4,NA,122.753474911711,0,NA,0.931836490008699,90748.0058553979,NA,TRUE,4,31,36,0.967741935483871,0.0869565217391304,0.833333333333333,0.895522388059702,NA,NA,NA,NA,0.000157913263937065,1.05416935388853,0.159644577945742,35.7363580995153,147,-180480.571684785,-179803.611667445,"paperlike_sparse_active",13,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,2.21735924260705,0.929344802079636,90587.659688067,90123.6201658792,TRUE,3,31,29,0.903225806451613,0.0144927536231884,0.96551724137931,0.933333333333333,NA,NA,NA,NA,0.000414699709894914,18.9701872188196,0.538460839236516,31.6714418776499,190,-179862.845873127,-178987.86353779,"paperlike_sparse_active",13,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,2.21735924260705,0.929437766080971,90707.1532792858,NA,TRUE,4,31,29,0.903225806451613,0.0144927536231884,0.96551724137931,0.933333333333333,NA,NA,NA,NA,0.000152533035631089,1.05505426326955,0.154157990133798,35.5588050051391,119,-180592.283680373,-180044.26842824,"paperlike_sparse_active",13,1000,100,4
"Rossi path BIC",4,114.122196942637,NA,NA,NA,0.913786448105256,89925.0654475076,88722.4234980805,TRUE,2,33,30,0.878787878787879,0.0149253731343284,0.966666666666667,0.920634920634921,0.875,0.00277777777777778,0.972222222222222,0.921052631578947,8.77231104028562e-05,0.481194320755414,0.0748365513827347,32.3502248739329,39,-179580.728439135,-179401.126801881,"paperlike_sparse_active",14,1000,100,4
"Rossi path BIC + refit",4,114.122196942637,NA,NA,NA,0.903416293791756,89986.9668376731,NA,TRUE,4,33,30,0.878787878787879,0.0149253731343284,0.966666666666667,0.920634920634921,NA,NA,NA,NA,0.000142921340436009,0.930743571635771,0.118305752190623,32.6235470903442,123,-179124.279776031,-178557.843843155,"paperlike_sparse_active",14,1000,100,4
"Separate 2D path/grid BIC",4,NA,114.122196942637,0,NA,0.913786448105256,89925.0654475076,88722.4234980805,TRUE,2,33,30,0.878787878787879,0.0149253731343284,0.966666666666667,0.920634920634921,0.875,0.00277777777777778,0.972222222222222,0.921052631578947,8.77231104028563e-05,0.481194320755412,0.0748365513827347,32.3502248739329,39,-179580.728439135,-179401.126801881,"paperlike_sparse_active",14,1000,100,4
"Separate 2D path/grid BIC + refit",4,NA,114.122196942637,0,NA,0.903416293791756,89986.9668376731,NA,TRUE,4,33,30,0.878787878787879,0.0149253731343284,0.966666666666667,0.920634920634921,NA,NA,NA,NA,0.000142921340436009,0.930743571635766,0.118305752190623,32.6235470903442,123,-179124.279776031,-178557.843843155,"paperlike_sparse_active",14,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,1.7043511844331,0.898202592691711,89929.6947705507,89532.1623867684,TRUE,4,33,28,0.818181818181818,0.0149253731343284,0.964285714285714,0.885245901639344,NA,NA,NA,NA,0.000312892244279517,6.99765410443846,0.246939780686692,29.1139353446527,187,-178567.639303932,-177706.472479152,"paperlike_sparse_active",14,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,1.7043511844331,0.903416293791756,89972.8943798451,NA,TRUE,3,33,28,0.818181818181818,0.0149253731343284,0.964285714285714,0.885245901639344,NA,NA,NA,NA,0.000150756614969543,0.840872527938192,0.129080183728391,32.5636929960569,115,-179151.396902607,-178621.802331219,"paperlike_sparse_active",14,1000,100,4
"Rossi path BIC",4,130.980996321566,NA,NA,NA,0.873162112604354,89986.3326706565,88812.1550255369,TRUE,2,35,31,0.857142857142857,0.0153846153846154,0.967741935483871,0.909090909090909,0.8,0.00277777777777778,0.96969696969697,0.876712328767123,0.000174520627173612,0.148524286383065,0.13658503847352,32.532849963801,36,-179723.98615127,-179558.200024574,"paperlike_sparse_active",15,1000,100,4
"Rossi path BIC + refit",4,130.980996321566,NA,NA,NA,0.868231055648632,90084.7200792686,NA,TRUE,4,35,31,0.857142857142857,0.0153846153846154,0.967741935483871,0.909090909090909,NA,NA,NA,NA,0.000147626292212895,0.577995747913207,0.130705502481209,32.9368915916222,127,-179292.155238106,-178707.298624486,"paperlike_sparse_active",15,1000,100,4
"Separate 2D path/grid BIC",4,NA,130.980996321566,0,NA,0.873162112604354,89986.3326706565,88812.1550255369,TRUE,2,35,31,0.857142857142857,0.0153846153846154,0.967741935483871,0.909090909090909,0.8,0.00277777777777778,0.96969696969697,0.876712328767123,0.000174520627173612,0.148524286383059,0.13658503847352,32.532849963801,36,-179723.98615127,-179558.200024574,"paperlike_sparse_active",15,1000,100,4
"Separate 2D path/grid BIC + refit",4,NA,130.980996321566,0,NA,0.868231055648632,90084.7200792686,NA,TRUE,4,35,31,0.857142857142857,0.0153846153846154,0.967741935483871,0.909090909090909,NA,NA,NA,NA,0.000147626292212895,0.57799574791321,0.13070550248121,32.9368915916222,127,-179292.155238106,-178707.298624486,"paperlike_sparse_active",15,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,1.73078495279733,0.873262604245904,90031.8513150898,89662.9129732652,TRUE,3,35,32,0.857142857142857,0.0307692307692308,0.9375,0.895522388059701,NA,NA,NA,NA,0.000381682325488851,6.37418707043331,0.3010730009278,29.755827278707,199,-178689.059329662,-177772.630462651,"paperlike_sparse_active",15,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,1.73078495279733,0.873065063993818,90089.3465794598,NA,TRUE,4,35,32,0.857142857142857,0.0307692307692308,0.9375,0.895522388059701,NA,NA,NA,NA,0.000173587570491482,0.587833005407778,0.159030222416643,32.9602362689908,131,-179273.777217373,-178670.499923009,"paperlike_sparse_active",15,1000,100,4
"Rossi path BIC",4,103.301139523968,NA,NA,NA,0.897008104580735,90187.258020307,89245.2901408749,TRUE,2,35,36,0.857142857142857,0.0923076923076923,0.833333333333333,0.845070422535211,0.85,0.025,0.790697674418605,0.819277108433735,0.000148790341474909,0.957281730949714,0.133201472770272,33.2881515932292,46,-180056.759297781,-179844.921469225,"paperlike_sparse_active",16,1000,100,4
"Rossi path BIC + refit",4,103.301139523968,NA,NA,NA,0.920095332398647,90280.8566493955,NA,TRUE,4,35,36,0.857142857142857,0.0923076923076923,0.833333333333333,0.845070422535211,NA,NA,NA,NA,0.000213459487400355,1.00029640249274,0.189418229997427,33.685978619496,147,-179546.273272781,-178869.31325544,"paperlike_sparse_active",16,1000,100,4
"Separate 2D path/grid BIC",4,NA,103.301139523968,0,NA,0.897008104580735,90187.258020307,89245.290140875,TRUE,2,35,36,0.857142857142857,0.0923076923076923,0.833333333333333,0.845070422535211,0.85,0.025,0.790697674418605,0.819277108433735,0.00014879034147491,0.957281730949725,0.133201472770272,33.2881515932292,46,-180056.759297781,-179844.921469225,"paperlike_sparse_active",16,1000,100,4
"Separate 2D path/grid BIC + refit",4,NA,103.301139523968,0,NA,0.920095332398647,90280.8566493955,NA,TRUE,4,35,36,0.857142857142857,0.0923076923076923,0.833333333333333,0.845070422535211,NA,NA,NA,NA,0.000213459487400355,1.00029640249276,0.189418229997427,33.685978619496,147,-179546.273272781,-178869.31325544,"paperlike_sparse_active",16,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,1.82136051921592,0.907630459256316,90189.2306229078,89807.1781837323,TRUE,4,35,30,0.8,0.0307692307692308,0.933333333333333,0.861538461538462,NA,NA,NA,NA,0.000357708002958904,9.23558724709292,0.335094394081873,30.2978402552862,193,-179045.264476972,-178156.466631076,"paperlike_sparse_active",16,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,1.82136051921592,0.920095332398647,90253.2807953693,NA,TRUE,4,35,30,0.8,0.0307692307692308,0.933333333333333,0.861538461538462,NA,NA,NA,NA,0.000195075340380837,0.740410493242077,0.17640059226023,33.5722218863694,123,-179656.907691424,-179090.471758547,"paperlike_sparse_active",16,1000,100,4
"Rossi path BIC",4,115.226647227404,NA,NA,NA,0.866635713817848,90208.5819530895,89019.1355623373,TRUE,2,39,40,0.948717948717949,0.0491803278688525,0.925,0.936708860759494,0.95,0.0138888888888889,0.883720930232558,0.91566265060241,0.000106891787220837,0.576227675649166,0.0915765040750928,33.4186152690956,46,-180099.407163346,-179887.56933479,"paperlike_sparse_active",17,1000,100,4
"Rossi path BIC + refit",4,115.226647227404,NA,NA,NA,0.852225496000987,90310.2619195934,NA,TRUE,4,39,40,0.948717948717949,0.0491803278688525,0.925,0.936708860759494,NA,NA,NA,NA,0.000184324436300745,0.471315273831584,0.151760600495619,33.8477480177423,163,-179494.559728713,-178743.916988397,"paperlike_sparse_active",17,1000,100,4
"Separate 2D path/grid BIC",4,NA,115.226647227403,0,NA,0.866635713817848,90208.5819530895,89019.1355623373,TRUE,2,39,40,0.948717948717949,0.0491803278688525,0.925,0.936708860759494,0.95,0.0138888888888889,0.883720930232558,0.91566265060241,0.000106891787220836,0.576227675649171,0.0915765040750921,33.4186152690956,46,-180099.407163346,-179887.56933479,"paperlike_sparse_active",17,1000,100,4
"Separate 2D path/grid BIC + refit",4,NA,115.226647227403,0,NA,0.852225496000987,90310.2619195934,NA,TRUE,4,39,40,0.948717948717949,0.0491803278688525,0.925,0.936708860759494,NA,NA,NA,NA,0.000184324436300745,0.471315273831544,0.151760600495619,33.8477480177423,163,-179494.559728713,-178743.916988397,"paperlike_sparse_active",17,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,1.40770500173807,0.852298851076537,90259.3524395943,89901.8891449718,TRUE,4,39,41,0.923076923076923,0.0819672131147541,0.878048780487805,0.9,NA,NA,NA,NA,0.000321732013792292,10.1445638076901,0.309484131511613,30.8472096049625,226,-178957.552186139,-177916.783724105,"paperlike_sparse_active",17,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,1.40770500173807,0.85717185869057,90309.8697745052,NA,TRUE,4,39,41,0.923076923076923,0.0819672131147541,0.878048780487805,0.9,NA,NA,NA,NA,0.0002174149406156,0.485807388375652,0.189986003978656,33.8552534362267,167,-179466.14441742,-178697.08099636,"paperlike_sparse_active",17,1000,100,4
"Rossi path BIC",4,94.7889820133148,NA,NA,NA,0.882794818009901,89640.675591802,88722.9844817189,TRUE,2,33,38,0.96969696969697,0.0895522388059701,0.842105263157895,0.901408450704225,0.925,0.0222222222222222,0.822222222222222,0.870588235294118,0.00013303924746374,0.795281554010082,0.101299866021346,31.2781780082636,48,-178949.778930213,-178728.730761285,"paperlike_sparse_active",18,1000,100,4
"Rossi path BIC + refit",4,94.7889820133148,NA,NA,NA,0.893246591560881,89723.3431903121,NA,TRUE,4,33,38,0.96969696969697,0.0895522388059701,0.842105263157895,0.901408450704225,NA,NA,NA,NA,0.000184017085937187,1.10870138666149,0.148395685175947,31.6368889578444,155,-178375.984312382,-177662.182933554,"paperlike_sparse_active",18,1000,100,4
"Separate 2D path/grid BIC",4,NA,94.7889820133148,0,NA,0.882794818009901,89640.675591802,88722.9844817189,TRUE,2,33,38,0.96969696969697,0.0895522388059701,0.842105263157895,0.901408450704225,0.925,0.0222222222222222,0.822222222222222,0.870588235294118,0.00013303924746374,0.795281554010087,0.101299866021346,31.2781780082636,48,-178949.778930213,-178728.730761285,"paperlike_sparse_active",18,1000,100,4
"Separate 2D path/grid BIC + refit",4,NA,94.7889820133148,0,NA,0.893246591560881,89723.3431903121,NA,TRUE,4,33,38,0.96969696969697,0.0895522388059701,0.842105263157895,0.901408450704225,NA,NA,NA,NA,0.000184017085937187,1.10870138666144,0.148395685175947,31.6368889578444,155,-178375.984312382,-177662.182933554,"paperlike_sparse_active",18,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,1.48915330441931,0.888088251562064,89665.1816443864,89336.9489603616,TRUE,4,33,37,0.96969696969697,0.0746268656716418,0.864864864864865,0.914285714285714,NA,NA,NA,NA,0.000339095180143045,6.60986838068973,0.250057470086618,28.6054385498225,214,-177852.103659071,-176866.597239269,"paperlike_sparse_active",18,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,1.48915330441931,0.893141997843775,89717.7872047222,NA,TRUE,4,33,37,0.96969696969697,0.0746268656716418,0.864864864864865,0.914285714285714,NA,NA,NA,NA,0.000172691852885397,1.05075534566992,0.152396746687497,31.6116902742946,151,-178392.503362318,-177697.122664234,"paperlike_sparse_active",18,1000,100,4
"Rossi path BIC",4,209.798773153705,NA,NA,NA,0.989137654979905,95264.2380438555,93002.445260941,TRUE,2,30,29,0.9,0.0285714285714286,0.931034482758621,0.915254237288136,0.925,0.00555555555555556,0.948717948717949,0.936708860759494,5.54879557211398e-05,0.673109141118033,0.11391654333387,52.0576151507095,42,-190238.350365994,-190044.933218182,"paperlike_sparse_active",19,1000,100,4
"Rossi path BIC + refit",4,209.798773153705,NA,NA,NA,0.98642192327415,95338.424558911,NA,TRUE,3,30,29,0.9,0.0285714285714286,0.931034482758621,0.915254237288136,NA,NA,NA,NA,6.45892987373179e-05,0.863582311965096,0.137096945305016,52.314270157377,119,-189854.826239623,-189306.81098749,"paperlike_sparse_active",19,1000,100,4
"Separate 2D path/grid BIC",4,NA,151.666239965551,0,NA,0.989137654979905,95295.8251952776,93633.7605617941,TRUE,2,30,41,0.933333333333333,0.185714285714286,0.682926829268293,0.788732394366197,0.95,0.0361111111111111,0.745098039215686,0.835164835164835,4.18527955868411e-05,0.716410039027067,0.086498606845215,52.1665774389655,54,-190218.63160549,-189969.952415447,"paperlike_sparse_active",19,1000,100,4
"Separate 2D path/grid BIC + refit",4,NA,151.666239965551,0,NA,0.989137654979905,95386.5645053734,NA,TRUE,3,30,41,0.933333333333333,0.185714285714286,0.682926829268293,0.788732394366197,NA,NA,NA,NA,0.000104859780692732,1.01389503668357,0.230120501566482,52.4787475518498,167,-189619.533879157,-188850.470458097,"paperlike_sparse_active",19,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,1.96120714441888,0.98642192327415,95281.185535436,94577.5755957029,TRUE,3,30,31,0.9,0.0571428571428571,0.870967741935484,0.885245901639344,NA,NA,NA,NA,0.000124473471658521,9.96511301713761,0.279396377448042,48.7727336898328,196,-189208.451036192,-188305.837679738,"paperlike_sparse_active",19,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,1.96120714441888,0.989137654979905,95350.0826491588,NA,TRUE,3,30,31,0.9,0.0571428571428571,0.870967741935484,0.885245901639344,NA,NA,NA,NA,7.5007628274458e-05,0.874470782130365,0.165228286946932,52.3542949044137,127,-189822.880377887,-189238.023764266,"paperlike_sparse_active",19,1000,100,4
"Rossi path BIC",4,150.920228598014,NA,NA,NA,0.918835158457582,90887.7082225722,89289.0510243231,TRUE,2,34,32,0.911764705882353,0.0151515151515152,0.96875,0.939393939393939,0.925,0.00277777777777778,0.973684210526316,0.948717948717949,7.60404418111331e-05,0.0347540024584927,0.0769586296070705,36.2247828390968,41,-181492.198478706,-181303.386501081,"paperlike_sparse_active",20,1000,100,4
"Rossi path BIC + refit",4,150.920228598014,NA,NA,NA,0.911214364331473,90970.8107935903,NA,TRUE,4,34,32,0.911764705882353,0.0151515151515152,0.96875,0.939393939393939,NA,NA,NA,NA,0.00012395760988214,0.14088511637544,0.134959674250928,36.5525233445384,131,-181036.705645634,-180433.42835127,"paperlike_sparse_active",20,1000,100,4
"Separate 2D path/grid BIC",4,NA,150.920228598014,0,NA,0.918835158457582,90887.7082225722,89289.0510243231,TRUE,2,34,32,0.911764705882353,0.0151515151515152,0.96875,0.939393939393939,0.925,0.00277777777777778,0.973684210526316,0.948717948717949,7.60404418111331e-05,0.0347540024584969,0.0769586296070704,36.2247828390968,41,-181492.198478706,-181303.386501081,"paperlike_sparse_active",20,1000,100,4
"Separate 2D path/grid BIC + refit",4,NA,150.920228598014,0,NA,0.911214364331473,90970.8107935903,NA,TRUE,4,34,32,0.911764705882353,0.0151515151515152,0.96875,0.939393939393939,NA,NA,NA,NA,0.00012395760988214,0.140885116375438,0.134959674250928,36.5525233445384,131,-181036.705645634,-180433.42835127,"paperlike_sparse_active",20,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,1.90752493572657,0.921342114372361,90889.0773190777,90396.7651909432,TRUE,3,34,33,0.911764705882353,0.0303030303030303,0.939393939393939,0.925373134328358,NA,NA,NA,NA,0.000262499688031087,12.7880839272232,0.322735094165754,32.6613251220487,202,-180382.788071801,-179452.543694231,"paperlike_sparse_active",20,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,1.90752493572657,0.911303442186834,90975.21282242,NA,TRUE,3,34,33,0.911764705882353,0.0303030303030303,0.939393939393939,0.925373134328358,NA,NA,NA,NA,0.000130584110760141,0.152930034743154,0.145271008329836,36.567794080545,135,-181017.878682177,-180396.180707069,"paperlike_sparse_active",20,1000,100,4
"Rossi path BIC",4,42.1113554604282,NA,NA,NA,0.404732716473592,96866.3212290175,96239.7773246094,TRUE,2,10,97,1,0.966666666666667,0.103092783505155,0.186915887850467,1,0.455555555555556,0.196078431372549,0.327868852459016,0.000682768974896156,2061.24499572376,21.1755062926543,57.2941383006157,207,-192302.737115286,-191349.466886786,"same_mu_kappa_stress",1,1000,100,4
"Rossi path BIC + refit",4,42.1113554604282,NA,NA,NA,0.385149974536679,96957.8319657606,NA,TRUE,26,10,97,1,0.966666666666667,0.103092783505155,0.186915887850467,NA,NA,NA,NA,0.00138767254247007,2079.46679484485,22.1779252844087,57.9784031236324,391,-191214.731617439,-189414.110074718,"same_mu_kappa_stress",1,1000,100,4
"Separate 2D path/grid BIC",4,NA,42.1113554577562,0,NA,0.404732716473592,96866.3212290309,96239.7773246487,TRUE,2,10,97,1,0.966666666666667,0.103092783505155,0.186915887850467,1,0.455555555555556,0.196078431372549,0.327868852459016,0.000682768974788953,133.34383368008,3.02693705715944,57.2941383002198,207,-192302.737115313,-191349.466886813,"same_mu_kappa_stress",1,1000,100,4
"Separate 2D path/grid BIC + refit",4,NA,42.1113554577562,0,NA,0.385149974536679,96957.8319657606,NA,TRUE,26,10,97,1,0.966666666666667,0.103092783505155,0.186915887850467,NA,NA,NA,NA,0.0013876725424567,115.455453009898,4.6993782512403,57.978403123556,391,-191214.731617439,-189414.110074718,"same_mu_kappa_stress",1,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,1.54207542657959,0.399705352997192,96792.8122742605,96391.8277923907,TRUE,6,10,59,1,0.544444444444444,0.169491525423729,0.289855072463768,NA,NA,NA,NA,0.000965417962700187,1760.45957661413,19.7690134053257,56.3652611593605,280,-191651.453070406,-190362.005418329,"same_mu_kappa_stress",1,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,1.54207542657959,0.412155260914028,96895.2599035383,NA,TRUE,20,10,59,1,0.544444444444444,0.169491525423729,0.289855072463768,NA,NA,NA,NA,0.00151733008442332,2032.94964760407,24.4916147305253,57.7237538278161,239,-192139.5662954,-191038.930620949,"same_mu_kappa_stress",1,1000,100,4
"Rossi path BIC",4,23.4428378555814,NA,NA,NA,0.45639758116541,96769.8526675126,96480.7640071616,TRUE,2,10,100,1,1,0.1,0.181818181818182,0.775,0.555555555555556,0.134199134199134,0.228782287822878,0.00351009231599635,3849.4375088321,40.2179191861643,49.7753044720696,235,-191916.382844464,-190834.167850757,"same_mu_kappa_stress",2,1000,100,4
"Rossi path BIC + refit",4,23.4428378555814,NA,NA,NA,0.441891485202377,96858.2052021943,NA,TRUE,36,10,100,1,1,0.1,0.181818181818182,NA,NA,NA,NA,0.00375603518144606,3322.55106810161,39.8755426087187,54.9372563314827,403,-190932.585026959,-189076.701442006,"same_mu_kappa_stress",2,1000,100,4
"Separate 2D path/grid BIC",4,NA,23.4428378233076,0,NA,0.45639758116541,96769.8526675373,96480.764007541,TRUE,2,10,100,1,1,0.1,0.181818181818182,0.775,0.555555555555556,0.134199134199134,0.228782287822878,0.00351009231594605,3871.70093321759,41.7328904077625,49.7753045112678,235,-191916.382844514,-190834.167850807,"same_mu_kappa_stress",2,1000,100,4
"Separate 2D path/grid BIC + refit",4,NA,23.4428378233076,0,NA,0.441891485202377,96858.2052021917,NA,TRUE,36,10,100,1,1,0.1,0.181818181818182,NA,NA,NA,NA,0.00375603518166639,2863.03395452475,39.905430943642,54.9372563373316,403,-190932.585026954,-189076.701442,"same_mu_kappa_stress",2,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,2.2210073354081,0.377738502770799,96558.2030432204,96174.4354889611,TRUE,86,10,25,1,0.166666666666667,0.4,0.571428571428572,NA,NA,NA,NA,0.000555695228072031,243.712440478082,3.55880935120511,58.7163383872016,178,-191886.825646782,-191067.105353676,"same_mu_kappa_stress",2,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,2.2210073354081,0.477222080520776,96711.2846164685,NA,TRUE,17,10,25,1,0.166666666666667,0.4,0.571428571428572,NA,NA,NA,NA,0.000868603411182231,153.614853507917,3.88919167223337,61.0921685606674,103,-192711.070439202,-192236.737910045,"same_mu_kappa_stress",2,1000,100,4
"Rossi path BIC",4,27.2758791492129,NA,NA,NA,0.418381700371734,96825.5731895932,96421.0548952325,TRUE,4,10,99,1,0.988888888888889,0.101010101010101,0.18348623853211,1,0.533333333333333,0.172413793103448,0.294117647058824,0.000779441643092012,38.9785872981682,0.937385150988842,51.1404817287262,235,-192027.823888626,-190945.608894918,"same_mu_kappa_stress",3,1000,100,4
"Rossi path BIC + refit",4,27.2758791492129,NA,NA,NA,0.407531792907225,96914.7535536042,NA,TRUE,46,10,99,1,0.988888888888889,0.101010101010101,0.18348623853211,NA,NA,NA,NA,0.00169923805804032,33.5059688715678,1.62982037123498,50.9705826253547,399,-191073.312750895,-189235.849846685,"same_mu_kappa_stress",3,1000,100,4
"Separate 2D path/grid BIC",4,NA,27.2915413021813,0,NA,0.418381700371734,96825.4337800392,96420.830662978,TRUE,5,10,99,1,0.988888888888889,0.101010101010101,0.18348623853211,1,0.533333333333333,0.172413793103448,0.294117647058824,0.00078076235487957,2359.99757905235,24.3366785825312,51.1372897255159,235,-192027.545069518,-190945.33007581,"same_mu_kappa_stress",3,1000,100,4
"Separate 2D path/grid BIC + refit",4,NA,27.2915413021813,0,NA,0.406806510807789,96914.7460372568,NA,TRUE,45,10,99,1,0.988888888888889,0.101010101010101,0.18348623853211,NA,NA,NA,NA,0.00169711599005543,2328.06896119393,25.0324011779728,50.9713044256354,399,-191073.2977182,-189235.83481399,"same_mu_kappa_stress",3,1000,100,4
"Eta centered path BIC",4,NA,NA,NA,0.879309117177126,0.459183595017261,96777.2759274545,96597.9124364422,TRUE,2,10,49,1,0.433333333333333,0.204081632653061,0.338983050847458,NA,NA,NA,NA,0.000529639267738884,1857.80033908329,18.8920141086821,52.546621400782,250,-191827.613035164,-190676.320488667,"same_mu_kappa_stress",3,1000,100,4
"Eta centered path BIC + refit",4,NA,NA,NA,0.879309117177126,0.435356881613794,96819.5192239286,NA,TRUE,48,10,49,1,0.433333333333333,0.204081632653061,0.338983050847458,NA,NA,NA,NA,0.0011809378889777,1926.89140748903,20.2618116733034,52.1501333088517,199,-192264.39514734,-191347.966280328,"same_mu_kappa_stress",3,1000,100,4
"Rossi path BIC",4,38.8273053683776,NA,NA,NA,0.409800024601448,97098.8475529919,96520.903163067,TRUE,4,10,89,1,0.877777777777778,0.112359550561798,0.202020202020202,1,0.466666666666667,0.192307692307692,0.32258064516129,0.000929546784810921,3235.13391373291,33.3528432416215,60.153573847299,211,-192740.158742119,-191768.467832875,"same_mu_kappa_stress",4,1000,100,4
"Rossi path BIC + refit",4,38.8273053683776,NA,NA,NA,0.419546246253467,97171.3034851239,NA,TRUE,25,10,89,1,0.877777777777778,0.112359550561798,0.202020202020202,NA,NA,NA,NA,0.00153314903043177,3195.42032647911,34.0377155455175,60.6928440251988,359,-191862.722825093,-190209.466728324,"same_mu_kappa_stress",4,1000,100,4
"Separate 2D path/grid BIC",4,NA,48.7530752517266,0,NA,0.406189387521193,97067.5966760972,96382.647111955,TRUE,2,10,88,1,0.866666666666667,0.113636363636364,0.204081632653061,1,0.352777777777778,0.239520958083832,0.386473429951691,0.000301631481838433,3283.52367045458,33.4993451290037,58.8181675225024,170,-192960.874954767,-192177.996023149,"same_mu_kappa_stress",4,1000,100,4
