"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","scenario","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"Separate 2D path/grid BIC + refit",4,NA,50.4724446809861,0,NA,0.445716597545429,97692.9149988964,NA,FALSE,100,22,93,1,0.91025641025641,0.236559139784946,0.382608695652174,NA,NA,NA,NA,0.000788610859006015,11.3424144728653,1.1494156581502,57.5373874949391,375,-192795.421768175,-191068.482948429,1,1,0.91025641025641,"specific_effect_common6_specific4",20,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.4927315181957,0.470189725638109,97482.6182596448,97255.0163964844,TRUE,79,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000339564934064905,15.43381926682,0.694589822797197,57.899272314939,178,-193735.656079631,-192915.935786525,1,1,0.0384615384615385,"specific_effect_common6_specific4",20,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.4927315181957,0.464549165997912,97552.2008039407,NA,TRUE,39,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000182384798298939,7.42893665143772,0.377792868347497,59.6296055170621,103,-194392.902814146,-193918.570284989,1,1,0.0384615384615385,"specific_effect_common6_specific4",20,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,24.3563037972209,NA,NA,NA,0.515252503949015,97804.2774535523,97450.4657380403,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.705555555555556,0.136054421768707,0.239520958083832,0.000311824289984939,7.02667567610875,0.625345348167376,59.7462985986026,297,-193556.951589247,-192189.216044008,1,1,1,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC + refit",4,24.3563037972209,NA,NA,NA,0.48199059849546,97832.9823588803,NA,TRUE,24,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000511445127862552,4.79650792265003,1.01238369582359,59.2885452549108,403,-192882.139340331,-191026.255755377,1,1,1,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC",4,NA,20.2683181182756,3.45046775893057,NA,0.456157920892782,97755.5754814528,96744.5516656716,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.677777777777778,0.140845070422535,0.246913580246914,0.000331443143141976,37.9462619969167,0.499598574012102,51.485500876176,287,-193528.625197838,-192206.941354459,1,1,1,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,20.2683181182756,3.45046775893057,NA,0.47752069767798,97832.9692514414,NA,TRUE,47,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000507151565505246,3.03615883175317,0.970355903959689,58.9854970351659,403,-192882.113125453,-191026.2295405,1,1,1,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.07858917367131,0.413315668889855,97577.860451562,97167.5043584031,TRUE,34,22,32,0.863636363636364,0.166666666666667,0.59375,0.703703703703704,NA,NA,NA,NA,0.000686925624938436,131.05508491508,2.0032985882064,64.3584670587562,199,-193781.077602607,-192864.648735595,1,0.8125,0.166666666666667,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.07858917367131,0.487638364413227,97692.8109845995,NA,TRUE,17,22,32,0.863636363636364,0.166666666666667,0.59375,0.703703703703704,NA,NA,NA,NA,0.000821007535616321,100.838226840561,2.33715924379094,63.9032168942918,131,-194480.706027652,-193877.428733288,1,0.8125,0.166666666666667,"specific_effect_common6_specific4",21,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,28.4127909870543,NA,NA,NA,0.538735798757997,97710.0788494809,97311.2330479871,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.658333333333333,0.144404332129964,0.252365930599369,0.000185050380819232,8.54458737933606,0.450322830088321,59.9440478677406,280,-193485.986220847,-192196.53856877,1,1,0.987179487179487,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC + refit",4,28.4127909870543,NA,NA,NA,0.492713783908246,97744.4988457463,NA,TRUE,29,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000396961008095751,6.23232255360948,0.844811660877234,59.6912350010116,399,-192732.803335179,-190895.340430969,1,1,0.987179487179487,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC",4,NA,37.5673911064208,0,NA,0.552064698674492,97691.0741037496,97185.537849407,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.55,0.168067226890756,0.287769784172662,0.000151484831857673,7.92318953152734,0.373576729626675,59.7945280082352,241,-193717.379185265,-192607.533170441,1,1,0.961538461538462,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,37.5673911064208,0,NA,0.492655102259205,97744.2584862874,NA,TRUE,28,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000395308711272636,6.36155154768252,0.841810822722861,59.7067520385377,391,-192787.584658493,-190986.963115772,1,1,0.961538461538462,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.44298730727825,0.403642789445326,97376.8557880883,96993.6041269443,TRUE,22,22,22,0.727272727272727,0.0769230769230769,0.727272727272727,0.727272727272727,NA,NA,NA,NA,0.000608230406980698,153.327884353867,2.04122656716743,64.5060444976504,169,-193586.300934029,-192808.027172597,1,0.625,0.0769230769230769,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.44298730727825,0.453316254413794,97489.3142786626,NA,TRUE,40,22,22,0.727272727272727,0.0769230769230769,0.727272727272727,0.727272727272727,NA,NA,NA,NA,0.000553682446670282,55.9486016366331,1.30391353171318,62.2751999734328,91,-194350.022826938,-193930.952340013,1,0.625,0.0769230769230769,"specific_effect_common6_specific4",22,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,29.2901108075075,NA,NA,NA,0.526123775805534,97720.1293534715,97310.7377427444,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.619444444444444,0.152091254752852,0.264026402640264,0.000190527410581349,3.7806023306659,0.411345037466744,59.1221259469237,266,-193602.795802734,-192377.820533261,1,1,1,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC + refit",4,29.2901108075075,NA,NA,NA,0.455812758834146,97758.4878686611,NA,TRUE,23,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000434739619146082,5.15038794828787,0.876366178995485,59.5774443134061,403,-192733.150359892,-190877.266774939,1,1,1,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC",4,NA,56.6976113481011,0,NA,0.536585751511833,97662.0610155681,96948.5191360918,TRUE,2,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,1,0.386111111111111,0.223463687150838,0.365296803652968,0.000112584462917827,2.85786606546775,0.247198840974813,58.7960826604356,182,-194066.910570361,-193228.769596512,1,1,0.884615384615385,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,56.6976113481011,0,NA,0.472081358066362,97753.1250186713,NA,TRUE,29,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,NA,NA,NA,NA,0.000439954917669912,2.73426290331941,0.837722883347335,59.0711923378882,367,-192971.103849956,-191281.006391698,1,1,0.884615384615385,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.21958499695129,0.412718295822252,97460.1208650617,97053.8064713214,TRUE,33,22,30,0.909090909090909,0.128205128205128,0.666666666666667,0.769230769230769,NA,NA,NA,NA,0.000609000225673144,132.08606689622,1.88265925350799,64.4839282845817,193,-193587.04496128,-192698.247115384,1,0.875,0.128205128205128,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.21958499695129,0.469312371574202,97589.5809743586,NA,TRUE,21,22,30,0.909090909090909,0.128205128205128,0.666666666666667,0.769230769230769,NA,NA,NA,NA,0.000660110451647381,90.7253190003631,1.93265675745884,63.5996851176417,123,-194329.508049402,-193763.072116526,1,0.875,0.128205128205128,"specific_effect_common6_specific4",23,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,10.1135204377342,NA,NA,NA,0.507627261171168,97860.8106038538,97700.197317223,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.880555555555556,0.112044817927171,0.201511335012594,0.000369565621062353,15.8739925601454,0.835774286311377,60.5830672147675,360,-193234.829307274,-191576.968040318,1,1,1,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC + refit",4,10.1135204377342,NA,NA,NA,0.490363707527937,97865.8406528279,NA,TRUE,27,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000487448390837349,15.4290137746486,1.0681272585307,60.4392830328161,403,-192947.855928226,-191091.972343273,1,1,1,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC",4,NA,52.1848441777371,2.82057317480407,NA,0.544690403387469,97729.026489288,96481.3744596075,TRUE,2,22,90,1,0.871794871794872,0.244444444444444,0.392857142857143,1,0.380555555555556,0.225988700564972,0.368663594470046,0.000149402459047351,20.9364356441947,0.244847254976771,53.1052305296806,180,-194214.657028359,-193385.726394881,1,1,0.871794871794872,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,52.1848441777371,2.82057317480407,NA,0.495160213107572,97856.4251988371,NA,TRUE,56,22,90,1,0.871794871794872,0.244444444444444,0.392857142857143,NA,NA,NA,NA,0.00043043325351006,10.9639898060972,0.931131099879637,60.1228650895364,363,-193205.335231404,-191533.65845389,1,1,0.871794871794872,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.02484377876404,0.481531789697936,97614.4708198783,97265.4095621914,TRUE,38,22,20,0.863636363636364,0.0128205128205128,0.95,0.904761904761905,NA,NA,NA,NA,0.000328282590961559,65.684187083886,0.829131368733962,61.822620175898,163,-194102.977529283,-193352.334788967,1,0.8125,0.0128205128205128,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.02484377876404,0.520495044734089,97676.8732782587,NA,TRUE,45,22,20,0.863636363636364,0.0128205128205128,0.95,0.904761904761905,NA,NA,NA,NA,0.000254732961994574,9.89328378703547,0.372520837825017,59.4678035222544,83,-194780.402868362,-194398.173742925,1,0.8125,0.0128205128205128,"specific_effect_common6_specific4",24,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,40.8072893792279,NA,NA,NA,0.566789966187666,97757.9308249241,97210.1018015128,TRUE,2,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,1,0.533333333333333,0.172413793103448,0.294117647058824,0.000119519657077574,1.38553567944231,0.26625398332863,57.7475989480951,235,-193892.539159287,-192810.32416558,1,1,0.948717948717949,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC + refit",4,40.8072893792279,NA,NA,NA,0.508018324837325,97823.6270999752,NA,TRUE,18,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,NA,NA,NA,NA,0.000413439648809987,2.80248621168975,0.712246405547242,58.3511278042605,387,-192973.952906984,-191191.752045007,1,1,0.948717948717949,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC",4,NA,89.1725213395678,0,NA,0.564675281074807,97660.9483881851,96608.1591933366,TRUE,2,22,72,1,0.641025641025641,0.305555555555556,0.468085106382979,1,0.202777777777778,0.353982300884956,0.522875816993464,6.60162617836231e-05,0.986682690409364,0.142806083008806,57.1855207969545,116,-194520.597164008,-193986.397422434,1,1,0.641025641025641,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,89.1725213395678,0,NA,0.520800717499654,97784.2738482569,NA,TRUE,16,22,72,1,0.641025641025641,0.305555555555556,0.468085106382979,NA,NA,NA,NA,0.000327463629233733,1.05848556444258,0.561285584284318,57.7786970124146,291,-193558.39091033,-192218.286386207,1,1,0.641025641025641,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.2453682102617,0.509525003746063,97638.3271161263,97418.9448926878,TRUE,95,22,32,1,0.128205128205128,0.6875,0.814814814814815,NA,NA,NA,NA,0.000214940649260251,35.3440847238432,0.547493390372528,59.7787225170022,199,-193902.010931735,-192985.582064723,1,1,0.128205128205128,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.2453682102617,0.562690313913808,97690.5728268444,NA,TRUE,44,22,32,1,0.128205128205128,0.6875,0.814814814814815,NA,NA,NA,NA,0.00017378975171557,1.07629503541948,0.314737325795315,57.4066782498656,131,-194476.229712142,-193872.952417778,1,1,0.128205128205128,"specific_effect_common6_specific4",25,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,24.9769995555039,NA,NA,NA,0.51461446381775,97710.8434525332,97357.249004539,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.691666666666667,0.13840830449827,0.243161094224924,0.000155814805169002,6.01006911843927,0.367991888102283,59.8959933275723,292,-193404.622363604,-192059.912669295,1,1,0.987179487179487,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC + refit",4,24.9769995555039,NA,NA,NA,0.473008733292408,97738.6549573902,NA,TRUE,28,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.0003644289704571,4.23419122460155,0.704667121447653,59.5151965309067,399,-192721.115558466,-190883.652654257,1,1,0.987179487179487,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC",4,NA,39.733833674082,3.31218532074754,NA,0.490250634824974,97627.957786053,96413.3867047833,TRUE,2,22,93,1,0.91025641025641,0.236559139784946,0.382608695652174,1,0.441666666666667,0.201005025125628,0.334728033472803,0.000150684899504599,24.4531764617239,0.256338968659103,52.8576681662062,202,-193860.549005752,-192930.304628182,1,1,0.91025641025641,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,39.733833674082,3.31218532074754,NA,0.485731886735542,97733.0643289924,NA,TRUE,34,22,93,1,0.91025641025641,0.236559139784946,0.382608695652174,NA,NA,NA,NA,0.000361269382817543,3.62092923906971,0.667157900817908,59.2878203977391,375,-192875.720428366,-191148.781608621,1,1,0.91025641025641,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.93301267378442,0.401228412488312,97482.7933012572,97087.8707971216,FALSE,100,22,39,0.909090909090909,0.243589743589744,0.512820512820513,0.655737704918033,NA,NA,NA,NA,0.000550150970217069,286.367796548659,2.59107344419133,68.7423751996471,220,-193445.880441138,-192432.743000221,1,0.875,0.243589743589744,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.93301267378442,0.436587293959414,97579.7479522875,NA,TRUE,40,22,39,0.909090909090909,0.243589743589744,0.512820512820513,0.655737704918033,NA,NA,NA,NA,0.000473696789958313,186.148970803963,2.29335325890906,66.4269260076842,159,-194061.162815217,-193328.940755645,1,0.875,0.243589743589744,"specific_effect_common6_specific4",26,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,22.7009995571878,NA,NA,NA,0.533325888307569,97973.5924694656,97639.0826162557,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.705555555555556,0.136054421768707,0.239520958083832,0.000219403562161299,8.68417773756747,0.491071266660025,59.8458730835661,297,-193895.581621074,-192527.846075835,1,1,1,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC + refit",4,22.7009995571878,NA,NA,NA,0.511312604729599,97998.1656462657,NA,TRUE,17,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.00042079673999963,7.78931964032905,0.852310824299881,59.5600127694092,403,-193212.505915102,-191356.622330148,1,1,1,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC",4,NA,27.748349399407,3.03164405289474,NA,0.491409729212996,97921.5284729789,96882.0462327915,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.605555555555556,0.155038759689922,0.268456375838926,0.00025706089261086,18.3463719636273,0.376911220520961,53.4693290337587,261,-194040.132818144,-192838.183399601,1,1,1,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,27.748349399407,3.03164405289474,NA,0.513835438362527,97998.166818962,NA,TRUE,42,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000446790937410367,5.81681239596048,0.840050969560324,59.0698695018422,403,-193212.508260494,-191356.624675541,1,1,1,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.70823594149537,0.488024957927778,97769.9639386874,97458.6822722572,TRUE,37,22,29,0.909090909090909,0.115384615384615,0.689655172413793,0.784313725490196,NA,NA,NA,NA,0.000410850379883293,28.0501975956055,0.800123592924547,60.8912874846946,190,-194227.454374368,-193352.472039031,1,0.875,0.115384615384615,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.70823594149537,0.519671905956577,97830.832914283,NA,TRUE,60,22,29,0.909090909090909,0.115384615384615,0.689655172413793,0.784313725490196,NA,NA,NA,NA,0.000419817240865908,9.08416932410664,0.753635866017557,59.5510203688027,119,-194839.642950367,-194291.627698235,1,0.875,0.115384615384615,"specific_effect_common6_specific4",27,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,30.3631758000711,NA,NA,NA,0.523255910466792,97872.6325889717,97448.0826879058,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.608333333333333,0.154440154440154,0.267558528428094,0.000205544189367434,14.3098918823919,0.461957955803389,60.347222261637,262,-193935.43329485,-192728.878706121,1,1,0.987179487179487,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC + refit",4,30.3631758000711,NA,NA,NA,0.477586595712296,97912.6457994153,NA,TRUE,64,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000644695425451716,35.924097273801,1.51251682723473,61.4390622574134,399,-193069.097242517,-191231.634338307,1,1,0.987179487179487,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC",4,NA,58.2246783751534,0,NA,0.543847708159363,97803.2110366236,97084.5664203399,TRUE,2,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,1,0.372222222222222,0.229885057471264,0.373831775700935,0.000102937400178005,2.34319642317471,0.200785024752334,58.4647332853855,177,-194383.749388867,-193568.634265948,1,1,0.923076923076923,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,58.2246783751534,0,NA,0.491657472398909,97902.4686063918,NA,TRUE,71,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,NA,NA,NA,NA,0.000431235804782047,28.9279557778757,1.01385195258244,61.116322699865,379,-193186.897962049,-191441.53846156,1,1,0.923076923076923,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.15754198680563,0.494971223422225,97765.9366739066,97521.1057610625,TRUE,11,22,50,1,0.358974358974359,0.44,0.611111111111111,NA,NA,NA,NA,0.000371039629703742,62.3093998879137,0.847219441898856,62.5998880196318,253,-193784.211262231,-192619.103205176,1,1,0.358974358974359,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.15754198680563,0.513876822321174,97825.5332438457,NA,TRUE,22,22,50,1,0.358974358974359,0.44,0.611111111111111,NA,NA,NA,NA,0.000389564031122003,46.0966469408846,1.02719227854744,62.0567479903478,203,-194248.792166058,-193313.942618303,1,1,0.358974358974359,"specific_effect_common6_specific4",28,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,20.8619276181052,NA,NA,NA,0.441059007805121,97786.8224067718,97473.8921072512,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.711111111111111,0.135135135135135,0.238095238095238,0.000457562207923051,17.233296142303,0.824535481881964,57.6650369764616,299,-193508.225985128,-192131.280099517,1,1,1,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC + refit",4,20.8619276181052,NA,NA,NA,0.42672978896724,97815.4173656487,NA,TRUE,34,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000999214227506873,40.1168950622687,1.65526155143726,57.9569018929836,403,-192847.009353867,-190991.125768914,1,1,1,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC",4,NA,62.2116567179966,0,NA,0.564372923443233,97709.774451905,96946.2115369489,TRUE,2,22,81,1,0.756410256410256,0.271604938271605,0.427184466019418,1,0.305555555555556,0.266666666666667,0.421052631578947,5.93352737078995e-05,7.05863557938398,0.164151649951307,59.4651866798925,153,-194362.662346126,-193658.07130767,1,1,0.756410256410256,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,62.2116567179966,0,NA,0.498246103487101,97798.7499200994,NA,TRUE,37,22,81,1,0.756410256410256,0.271604938271605,0.427184466019418,NA,NA,NA,NA,0.000330083713029969,15.3899234966812,0.83484085323783,59.9519999484462,327,-193338.663863972,-191832.773213154,1,1,0.756410256410256,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.52584546859923,0.500251131542965,97622.0030951984,97360.630132915,TRUE,29,22,29,1,0.0897435897435897,0.758620689655172,0.862745098039216,NA,NA,NA,NA,0.000322381815007841,32.4873599157021,0.674607861124777,59.3147730347583,190,-193931.53268739,-193056.550352052,1,1,0.0897435897435897,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.52584546859923,0.523813349758799,97701.1447764146,NA,TRUE,63,22,29,1,0.0897435897435897,0.758620689655172,0.862745098039216,NA,NA,NA,NA,0.000154916487620184,6.18134365927512,0.365304304659639,58.9403105114889,119,-194580.26667463,-194032.251422498,1,1,0.0897435897435897,"specific_effect_common6_specific4",29,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,19.9184902078319,NA,NA,NA,0.453247344558085,97245.8391881525,96952.0879448712,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.775,0.125391849529781,0.222841225626741,0.000255371206883447,25.3492261297389,0.708640459507202,61.4096187613548,322,-192267.381176473,-190784.516376585,1,1,1,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC + refit",4,19.9184902078319,NA,NA,NA,0.426446911957675,97265.8081641676,NA,TRUE,64,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000587209763907089,67.5098239367651,1.78348440148906,63.0983570725634,403,-191747.790950905,-189891.907365952,1,1,1,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC",4,NA,23.6515091571621,0,NA,0.457081423099443,97239.06926291,96897.7150445276,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.716666666666667,0.134228187919463,0.236686390532544,0.000227136373552293,21.5318239088084,0.617871657928994,61.1536823528781,301,-192398.904186846,-191012.747960864,1,1,1,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,23.6515091571621,0,NA,0.426446911957675,97265.8063786611,NA,TRUE,67,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000586743379858623,67.4251345692004,1.78179574022433,63.0956498844159,403,-191747.787379892,-189891.903794939,1,1,1,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.99312336594588,0.393469254609099,97005.1319401886,96656.7855498724,TRUE,37,22,29,0.954545454545455,0.102564102564103,0.724137931034483,0.823529411764706,NA,NA,NA,NA,0.000441704454852871,93.9967825239128,1.21182355656236,62.8218048176435,190,-192697.790377371,-191822.808042033,1,0.9375,0.102564102564103,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.99312336594588,0.478232050474513,97114.5969685068,NA,TRUE,32,22,29,0.954545454545455,0.102564102564103,0.724137931034483,0.823529411764706,NA,NA,NA,NA,0.000275975919054278,25.9652008200971,0.651796758917646,60.951267383908,119,-193407.171058815,-192859.155806682,1,0.9375,0.102564102564103,"specific_effect_common6_specific4",30,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"Rossi path BIC",4,33.4782759539655,NA,NA,NA,0.517888941213051,97538.0802224932,97073.48614689,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,1,0.591666666666667,0.158102766798419,0.273037542662116,0.000148629780239967,8.33583776142334,0.370124416064927,59.8260132689332,256,-193307.775093567,-192128.851525954,1,1,0.974358974358974,"specific_effect_common6_specific4",31,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
