"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","scenario","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"Eta centered path BIC",4,NA,NA,NA,1.47146723446191,0.591676591492197,96789.3345276085,96562.2964820403,TRUE,9,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000167601902665938,10.0355143856393,0.347211004644003,54.6293620194438,181,-192328.365349721,-191494.829546057,1,1,0.0512820512820513,"specific_effect_common6_specific4",48,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.47146723446191,0.592295463680182,96819.0741215729,NA,TRUE,14,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,8.51638329458671e-05,3.19181551798191,0.233400614785508,55.3899339177044,107,-192899.018428295,-192406.265218394,1,1,0.0512820512820513,"specific_effect_common6_specific4",48,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC",4,31.3335761979925,NA,NA,NA,0.578692837659285,97034.3664479698,96583.2618283743,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,1,0.616666666666667,0.152671755725191,0.264900662251656,0.000170676161647595,2.48540487077038,0.350335562915908,56.4966708047735,265,-192238.177747009,-191017.807647722,1,1,0.974358974358974,"specific_effect_common6_specific4",49,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC + refit",4,31.3335761979925,NA,NA,NA,0.541177552096167,97064.4229499713,NA,TRUE,12,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.000310539725502602,2.73614438319275,0.650804778308661,56.5395740029111,395,-191400.282564745,-189581.240341279,1,1,0.974358974358974,"specific_effect_common6_specific4",49,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC",4,NA,66.177512330952,4.75972267358556,NA,0.520219311589473,96882.3172176686,95107.6475311015,TRUE,2,22,83,1,0.782051282051282,0.265060240963855,0.419047619047619,1,0.305555555555556,0.266666666666667,0.421052631578947,9.28560317848324e-05,43.3647615977208,0.313388483447838,48.8625283129287,153,-192707.747877653,-192003.156839197,1,1,0.782051282051282,"specific_effect_common6_specific4",49,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC + refit",4,NA,66.177512330952,4.75972267358556,NA,0.565623904012829,97052.2461934395,NA,TRUE,30,22,83,1,0.782051282051282,0.265060240963855,0.419047619047619,NA,NA,NA,NA,0.000288527710836098,2.57726212053851,0.606128357027837,56.4457758736954,335,-191790.39436842,-190247.662356114,1,1,0.782051282051282,"specific_effect_common6_specific4",49,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC",4,NA,NA,NA,1.45242987525497,0.5803008918365,96883.3387252172,96666.1464864909,TRUE,7,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.000234644586537594,3.74157574566225,0.398899548033375,54.5589992973622,175,-192557.820276612,-191751.915494065,1,1,0.0256410256410256,"specific_effect_common6_specific4",49,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.45242987525497,0.600394452944959,96901.9626785669,NA,TRUE,9,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,9.98903104851993e-05,1.23775461326706,0.198962984110604,55.7738878637542,99,-193120.057584515,-192664.145736102,1,1,0.0256410256410256,"specific_effect_common6_specific4",49,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC",4,40.3632936675062,NA,NA,NA,0.560536052970912,96901.3507683879,96329.401987354,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.613888888888889,0.153256704980843,0.26578073089701,0.0001542287351794,2.54165491006258,0.379283774352903,56.5364419014999,264,-191979.054143124,-190763.289214024,1,1,0.987179487179487,"specific_effect_common6_specific4",50,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC + refit",4,40.3632936675062,NA,NA,NA,0.525166890790717,96950.7313197975,NA,TRUE,14,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000322505059174881,4.5034319354896,0.814061788229409,57.0344341161356,399,-191145.268283281,-189307.805379072,1,1,0.987179487179487,"specific_effect_common6_specific4",50,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC",4,NA,76.2150777654217,4.83872248726101,NA,0.563724160333577,96762.6482383264,94819.0386147701,TRUE,3,22,79,1,0.730769230769231,0.278481012658228,0.435643564356436,1,0.247222222222222,0.310077519379845,0.473372781065089,8.02911548439212e-05,20.5878724527694,0.200014310534835,50.5570683495249,132,-192613.472779827,-192005.590315277,1,1,0.730769230769231,"specific_effect_common6_specific4",50,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC + refit",4,NA,76.2150777654217,4.83872248726101,NA,0.544785343141437,96927.3712239831,NA,TRUE,16,22,79,1,0.730769230769231,0.278481012658228,0.435643564356436,NA,NA,NA,NA,0.000283578211755927,3.22293862971417,0.721158584251194,56.5987844674981,319,-191651.168513971,-190182.119224641,1,1,0.730769230769231,"specific_effect_common6_specific4",50,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC",4,NA,NA,NA,1.7275629866844,0.561036801678159,96724.3495611832,96465.6754741287,TRUE,9,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.000210579972450072,9.36450185607395,0.441475571091756,54.6480516883337,175,-192239.841948544,-191433.937165997,1,1,0.0256410256410256,"specific_effect_common6_specific4",50,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.7275629866844,0.580974171549464,96780.5253322363,NA,TRUE,12,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.000110423227883344,1.29561318643828,0.273756485189384,55.9441044584676,99,-192877.182891853,-192421.271043441,1,1,0.0256410256410256,"specific_effect_common6_specific4",50,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC",4,20.676198874511,NA,NA,NA,0.553903887920657,97197.9487809319,96886.2793085636,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.763888888888889,0.126984126984127,0.225352112676056,0.000193081918652973,2.64241748009993,0.43879339890541,56.4964649016189,318,-192199.231383147,-190734.787264003,1,1,0.987179487179487,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC + refit",4,20.676198874511,NA,NA,NA,0.530920608847273,97212.9487198945,NA,TRUE,15,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000306876248165247,2.79458452900939,0.689468796302873,56.3523019517623,399,-191669.703083475,-189832.240179266,1,1,0.987179487179487,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC",4,NA,50.9585981140694,0,NA,0.574539411007547,97143.9151476356,96455.7046062351,TRUE,2,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,1,0.452777777777778,0.197044334975369,0.329218106995885,0.000100894162562952,2.13867107559633,0.222719932917943,56.3731911370933,206,-192864.832707801,-191916.167649487,1,1,0.923076923076923,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC + refit",4,NA,50.9585981140694,0,NA,0.532594766969618,97210.4749774217,NA,TRUE,18,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,NA,NA,NA,NA,0.000302736522252371,2.72123249370473,0.680823788256843,56.34383151203,379,-191802.910704109,-190057.55120362,1,1,0.923076923076923,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC",4,NA,NA,NA,1.6193199411435,0.581085292319452,97011.1921202751,96781.4712462662,TRUE,9,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,0.00020983809521938,7.72057780594129,0.465145538629243,54.5537011453889,172,-192834.250332565,-192042.161060575,1,1,0.0128205128205128,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.6193199411435,0.592672569191406,97050.1484235367,NA,TRUE,14,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,8.44645608097508e-05,0.822687274374458,0.185849549675225,55.6560277506824,95,-193444.06009557,-193006.568927901,1,1,0.0128205128205128,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC",4,39.3867170184058,NA,NA,NA,0.575078807491317,96674.3027477007,96122.6768783335,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.552777777777778,0.167364016736402,0.28673835125448,9.98498678749219e-05,2.56853542679049,0.250737592854061,55.2561965138212,242,-191676.928717888,-190562.477532879,1,1,0.961538461538462,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC + refit",4,39.3867170184058,NA,NA,NA,0.520439285480686,96720.6625751506,NA,TRUE,16,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000273661451786549,3.0557909741183,0.626290026811609,55.2726572883726,391,-190740.392836219,-188939.771293498,1,1,0.961538461538462,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC",4,NA,78.1584578733185,3.74384027130775,NA,0.560686297886392,96559.012124544,94820.8117185951,TRUE,2,22,74,1,0.666666666666667,0.297297297297297,0.458333333333333,1,0.225,0.330578512396694,0.496894409937888,4.37215807436076e-05,19.8564861747978,0.148042515150587,50.6857799364317,124,-192261.462594494,-191690.421491432,1,1,0.666666666666667,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC + refit",4,NA,78.1584578733185,3.74384027130775,NA,0.554176832074308,96692.3448548199,NA,TRUE,11,22,74,1,0.666666666666667,0.297297297297297,0.458333333333333,NA,NA,NA,NA,0.000229972830676567,2.89539353386606,0.53730682794632,55.0260612908568,299,-191319.270881224,-189942.324995614,1,1,0.666666666666667,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC",4,NA,NA,NA,1.67899265035369,0.600772728152538,96515.0767946401,96273.3354428373,TRUE,9,22,22,1,0,1,1,NA,NA,NA,NA,0.000178548314283375,10.834148339747,0.410156244281865,53.5140151821831,169,-191862.742947132,-191084.4691857,1,1,0,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.67899265035369,0.599092728170457,96556.7757172996,NA,TRUE,14,22,22,1,0,1,1,NA,NA,NA,NA,5.19522563898653e-05,2.59534520722869,0.126425196902089,54.8086703808153,91,-192484.945704212,-192065.875217287,1,1,0,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC",4,37.6948438620177,NA,NA,NA,0.597721795623618,96921.971516315,96388.3856801335,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,1,0.591666666666667,0.158102766798419,0.273037542662116,0.000110958373692482,0.839931495236613,0.248212863459742,55.5949747900369,256,-192075.557681211,-190896.634113598,1,1,0.974358974358974,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC + refit",4,37.6948438620177,NA,NA,NA,0.543955644722106,96965.5337653553,NA,TRUE,13,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.00028445932845467,0.860272316817653,0.614387230961434,55.4651236545141,395,-191202.504195513,-189383.461972047,1,1,0.974358974358974,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC",4,NA,86.5466145564207,3.78420575795197,NA,0.58077012304488,96792.8211207869,94938.3419460201,TRUE,2,22,69,1,0.602564102564103,0.318840579710145,0.483516483516483,1,0.197222222222222,0.36036036036036,0.529801324503311,5.19814207994082e-05,16.0286838310319,0.143128606222855,51.0885244172958,114,-192798.15813977,-192273.168738567,1,1,0.602564102564103,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC + refit",4,NA,86.5466145564207,3.78420575795197,NA,0.579004036266883,96928.1478723461,NA,TRUE,10,22,69,1,0.602564102564103,0.318840579710145,0.483516483516483,NA,NA,NA,NA,0.000227078646165221,0.720393921716615,0.486052298291801,55.1340400168678,279,-191929.032021856,-190644.189539966,1,1,0.602564102564103,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC",4,NA,NA,NA,1.50347425534871,0.624279035934596,96782.674165868,96552.1581624267,TRUE,7,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.000132118376241979,7.78160868250165,0.302606971812264,54.1907772538221,175,-192356.491157914,-191550.586375366,1,1,0.0256410256410256,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.50347425534871,0.613156466319243,96807.6372747197,NA,TRUE,13,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,6.79725128051217e-05,0.993874651384137,0.154897422624455,54.9390866423444,99,-192931.40677682,-192475.494928407,1,1,0.0256410256410256,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC",4,13.1683478943284,NA,NA,NA,0.540360026768071,96739.6804617422,96539.6576292868,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.797222222222222,0.122324159021407,0.217983651226158,0.000156364909389319,0.657513773184688,0.35072617150867,55.4827555410631,330,-191199.80168142,-189680.095520044,1,1,1,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC + refit",4,13.1683478943284,NA,NA,NA,0.526376089882213,96746.339512704,NA,TRUE,9,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000223726172999368,0.856310690588475,0.500933078433526,55.5793370154549,403,-190708.853647978,-188852.970063025,1,1,1,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC",4,NA,41.8563406444828,4.59509471695513,NA,0.523827998832116,96644.8572556651,95166.5538802663,TRUE,2,22,93,1,0.91025641025641,0.236559139784946,0.382608695652174,1,0.430555555555556,0.205128205128205,0.340425531914894,7.8736705171676e-05,25.2792555809295,0.169128823347794,50.0156899977259,198,-191921.978966092,-191010.155269266,1,1,0.91025641025641,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC + refit",4,NA,41.8563406444828,4.59509471695513,NA,0.529524865964086,96743.2358167562,NA,TRUE,22,22,93,1,0.91025641025641,0.236559139784946,0.382608695652174,NA,NA,NA,NA,0.000217479454562959,0.798271128680884,0.487837899400582,55.469992330411,375,-190896.063403894,-189169.124584149,1,1,0.91025641025641,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC",4,NA,NA,NA,1.56089132702756,0.554791891645609,96580.9107095834,96347.9313597688,TRUE,15,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,0.00013816498477991,9.89374096531218,0.306565165320225,53.7483074807893,172,-191973.687511182,-191181.598239192,1,1,0.0128205128205128,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.56089132702756,0.564902186039914,96615.0733389505,NA,TRUE,15,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,4.59045811346604e-05,0.515978548634074,0.103933338212408,54.6625091560114,95,-192573.909926398,-192136.418758729,1,1,0.0128205128205128,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC",4,4.68240070317172,NA,NA,NA,0.539981297337866,96975.6903022028,96899.2719642695,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.938888888888889,0.105820105820106,0.191387559808612,0.000245512948245088,3.51923798229332,0.614991297502476,56.4776677223488,381,-191319.525843113,-189564.956002252,1,1,1,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC + refit",4,4.68240070317172,NA,NA,NA,0.529729058280733,96976.5453985272,NA,TRUE,5,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000271150709407204,3.47781072781041,0.674319079613439,56.4656618292784,403,-191169.265419625,-189313.381834671,1,1,1,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC",4,NA,51.0117812657512,4.40647161080905,NA,0.548062908018931,96855.9199467646,95267.1043127222,TRUE,2,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,1,0.422222222222222,0.208333333333333,0.344827586206897,7.94135420067088e-05,15.3756550233402,0.206363949943456,51.2050182706228,195,-192364.827614128,-191466.81942786,1,1,0.884615384615385,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC + refit",4,NA,51.0117812657512,4.40647161080905,NA,0.536421387576612,96972.7868480593,NA,TRUE,18,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,NA,NA,NA,NA,0.000268953844989984,2.85237908541723,0.663167317451651,56.3047950545318,367,-191410.427508732,-189720.330050475,1,1,0.884615384615385,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC",4,NA,NA,NA,1.6236211899203,0.545119994593745,96757.4872964072,96513.9589039018,TRUE,12,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000179057868338331,7.83611082181048,0.361932633164118,54.8842845921868,181,-192264.670887319,-191431.135083655,1,1,0.0512820512820513,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.6236211899203,0.563509793304323,96817.4138377518,NA,TRUE,16,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,7.64643973716199e-05,2.23230407699283,0.196000469396992,55.8274615076696,107,-192895.697860652,-192402.944650752,1,1,0.0512820512820513,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC",4,9.3079157501217,NA,NA,NA,0.529259972995907,97006.6173376744,96856.845881658,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.897222222222222,0.110192837465565,0.198511166253102,0.000246962103774276,1.33202427323676,0.559676626187997,55.9828862738178,366,-191484.996243241,-189799.50395517,1,1,1,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC + refit",4,9.3079157501217,NA,NA,NA,0.523272867166385,97010.3274219051,NA,TRUE,10,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.0003110041108187,1.28860354141112,0.700189381277552,55.9481425124642,403,-191236.82946638,-189380.945881427,1,1,1,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC",4,NA,74.0324746145406,4.35447319945876,NA,0.532313559949047,96841.0591267454,95032.5551959601,TRUE,2,22,75,1,0.67948717948718,0.293333333333333,0.45360824742268,1,0.241666666666667,0.31496062992126,0.479041916167665,4.9678539964935e-05,24.6671999033187,0.178056223574325,50.0982291384097,130,-192784.110067223,-192185.437943045,1,1,0.67948717948718,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC + refit",4,NA,74.0324746145406,4.35447319945876,NA,0.52951213347193,96975.69806957,NA,TRUE,22,22,75,1,0.67948717948718,0.293333333333333,0.45360824742268,NA,NA,NA,NA,0.000231429471108309,0.195310476937086,0.49282954223566,55.2761904003901,303,-191858.346289608,-190462.979723254,1,1,0.67948717948718,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC",4,NA,NA,NA,1.64310612162185,0.532191632330125,96805.7546330999,96567.154545187,TRUE,20,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,0.000213790057146902,6.92227683535692,0.404260366391445,54.0412796345134,172,-192423.375358215,-191631.286086225,1,1,0.0128205128205128,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.64310612162185,0.57059887157774,96843.1105586922,NA,TRUE,22,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,5.45234070983183e-05,0.27021757258423,0.124939271739803,54.9327994312391,95,-193029.984365881,-192592.493198212,1,1,0.0128205128205128,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC",4,32.1812164845523,NA,NA,NA,0.53507320821988,96988.6366795316,96522.4417015961,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.658333333333333,0.144404332129964,0.252365930599369,0.000157069279098857,3.10290265130279,0.326599291643714,56.6819304100429,280,-192043.101880948,-190753.654228871,1,1,0.961538461538462,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC + refit",4,32.1812164845523,NA,NA,NA,0.5079262546372,97021.0827549475,NA,TRUE,13,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000302460721241641,3.52557592419013,0.659343487815045,56.6495834477095,391,-191341.233195813,-189540.611653092,1,1,0.961538461538462,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC",4,NA,54.9272856619696,4.5293622161717,NA,0.547384149810663,96891.1304465965,95229.3553002485,TRUE,2,22,89,1,0.858974358974359,0.247191011235955,0.396396396396396,1,0.405555555555556,0.21505376344086,0.353982300884956,8.39929193194202e-05,13.2302225428686,0.188960841306388,51.4783419897559,189,-192476.695145465,-191606.317980314,1,1,0.858974358974359,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC + refit",4,NA,54.9272856619696,4.5293622161717,NA,0.507017955503731,97016.9725629498,NA,TRUE,15,22,89,1,0.858974358974359,0.247191011235955,0.396396396396396,NA,NA,NA,NA,0.00029796740584675,2.98588868226537,0.64706704033085,56.4895310003495,359,-191554.060980745,-189900.804883975,1,1,0.858974358974359,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC",4,NA,NA,NA,1.57850608855428,0.526501007891074,96821.6255336656,96590.0054674425,TRUE,4,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000226325260043444,8.35790303770672,0.430739084043482,55.0683819957281,178,-192413.670627672,-191593.950334567,1,1,0.0384615384615385,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.57850608855428,0.534012934352049,96853.9603801052,NA,TRUE,14,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,8.67513126150497e-05,1.91895020204157,0.200660964985783,56.0451569195597,103,-192996.421966475,-192522.089437319,1,1,0.0384615384615385,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC",4,29.3053933162986,NA,NA,NA,0.586332393668189,97093.3052547954,96665.1040705649,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.683333333333333,0.13986013986014,0.245398773006135,0.000148677599876803,5.82924454706165,0.392211543280471,56.820028360058,289,-192190.269233965,-190859.375050214,1,1,0.961538461538462,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Rossi path BIC + refit",4,29.3053933162986,NA,NA,NA,0.542128063080904,97122.0763462984,NA,TRUE,13,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000295690083561168,6.24966179997042,0.745212667405468,56.7417416731882,391,-191543.220378515,-189742.598835793,1,1,0.961538461538462,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC",4,NA,51.0095865452355,4.32086395364876,NA,0.582286405192165,97003.3615950348,95428.6946806856,TRUE,2,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,1,0.425,0.207253886010363,0.343347639484978,9.0035482753967e-05,13.294378694607,0.220365306153518,51.4935127486995,196,-192652.803155389,-191750.189798935,1,1,0.884615384615385,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Separate 2D path/grid BIC + refit",4,NA,51.0095865452355,4.32086395364876,NA,0.546115958625128,97118.7260346459,NA,TRUE,17,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,NA,NA,NA,NA,0.000290894233978655,5.77616057744972,0.736072985360564,56.564221060464,367,-191702.305881905,-190012.208423648,1,1,0.884615384615385,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC",4,NA,NA,NA,1.6796661543676,0.556124105954881,96914.4965967647,96655.258380111,TRUE,15,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,0.000179488696474424,6.77189553254355,0.341073498039705,55.5231364383437,172,-192640.859285545,-191848.770013555,1,1,0.0128205128205128,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
"Eta centered path BIC + refit",4,NA,NA,NA,1.6796661543676,0.585084522392124,96955.6875234727,NA,TRUE,18,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,5.92750536479549e-05,2.99128268278225,0.171427579594967,56.2097624533795,95,-193255.138295442,-192817.647127773,1,1,0.0128205128205128,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,40,70,1.75
